latitude,longitude,Kecerahan_Channel_4,Kecerahan_Channel_5,Jarak,tanggal_f,tgl,Tanggal,Kota,lat_pol,lon_pol,PM2_5,ISPU_PM_2_5,PM10,tanggal_a,Temperatur,Curah_Hujan,Kecepatan_Angin
-3.35569,105.00591,306.98,293.5,49.9,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.35157,105.01408,319.53,294.59,50,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.35115,105.0162,306.94,294.06,50.1,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.35038,105.01159,313.37,294.23,49.8,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.3455,105.01513,313.46,294.68,49.6,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.3447,105.01054,333.14,294.98,49.2,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.34432,105.01268,333.77,296.46,49.3,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.34355,105.00806,319.85,294.06,48.9,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.33943,105.01617,307.85,294.52,49.1,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.33863,105.01157,367,298.51,48.7,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.33825,105.01372,321.84,295.34,48.8,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.33783,105.00697,335.58,295.16,48.3,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.33748,105.00912,367,296.53,48.5,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.3367,105.00452,315.79,293.62,48.1,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.32517,105.23019,317.87,294.66,65.2,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.3235,104.92567,307.98,293.64,42.3,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.31397,105.23678,318.14,294.74,65.1,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.31321,105.23233,308.26,293.32,64.6,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.31178,105.25996,305.15,293.93,67.1,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.30428,105.25214,303.95,293.87,65.9,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.28891,105.01762,304.16,293.66,44.8,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.28812,105.01301,306.73,294.08,44.4,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.28261,104.9807,305.01,294.08,41.7,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.18131,104.65038,308.71,294.18,24.7,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.18046,104.64551,304.3,293.62,24.9,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.18035,104.63352,320.59,293.5,25.5,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.17876,104.6357,319.22,294.01,25.2,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.1779,104.63078,303.94,293.3,25.4,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.17658,104.64932,309.52,294.65,24.3,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.17494,104.63953,305.59,294.33,24.7,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.10236,105.32494,317.26,294.6,65,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.1016,105.32053,305.14,293.57,64.5,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.09992,105.32672,309.2,294.22,65.1,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.09919,105.3223,307.19,294.15,64.6,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.09389,105.23945,306.47,293.41,55.5,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.09312,105.23496,309.99,294.3,55,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.09235,105.23046,343.8,298.17,54.5,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.09158,105.22598,330.79,295.04,54,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.0913,105.23653,313.34,294.18,55.1,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.09056,105.23203,331.37,297.02,54.6,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.08982,105.22752,336.22,295.67,54.1,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.07354,105.22906,334.38,295.77,53.9,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.07277,105.22458,309.08,295.59,53.4,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.07178,105.23066,320.15,294.87,54,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.07104,105.22616,321.04,295.46,53.5,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-2.98363,105.34443,303.35,291.87,65.8,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-2.97967,105.34293,303.18,292.18,65.6,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-2.9714,105.33072,351,295.4,64.3,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-2.97064,105.32629,311.92,292.54,63.8,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-2.96949,105.33325,315.88,295.94,64.6,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-2.96875,105.32882,350.63,295.7,64.1,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-2.96542,105.33175,305.65,295.25,64.4,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-2.95495,104.94324,309,292.99,21.4,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-2.83816,104.50151,307.01,292.23,32.2,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.18035,104.6479,301.88,291.28,24.7,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.17826,104.63378,301.03,291.02,25.3,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.0652,104.19849,301.27,291.09,62.3,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-2.75993,104.14188,346.33,290.88,72.3,2023-10-06,2023-10-06,6,Palembang,-2.9831,104.7527,49.62,105.41,57.01,2023-10-06,29.5,0,4
-3.63221,104.88113,343.19,298.42,73.2,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.57799,104.56989,353.67,300.09,68.8,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.57746,104.54929,332.66,298.2,69.5,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.57544,104.82888,335.48,297.91,66,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.57444,104.56935,341.24,302.12,68.5,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.53344,104.69765,340.28,305.27,61.2,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.53274,104.82216,345.26,300.7,61.3,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.5305,104.69318,332.11,302.6,60.9,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.50117,104.88915,347.13,306.44,59.3,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.49097,105.16982,330.91,292.48,72.8,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.48059,105.16828,336.61,292.28,71.8,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.46731,105.16245,337.82,303.04,70.3,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.46556,105.15057,338.21,300.02,69.3,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.46499,105.15435,330.18,301.56,69.5,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.4621,105.15005,367,302.62,69,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.46153,105.15384,352.73,303.42,69.2,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.46096,105.15762,331.62,302.62,69.4,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.38487,105.26583,335.63,301.96,72.3,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.38432,105.26958,342.06,304.1,72.6,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.38143,105.26532,335.39,305.5,72,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.38088,105.26907,338.99,306,72.3,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.37854,105.26106,343.91,305.19,71.4,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.37565,105.26092,339.99,307.49,71.2,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.37509,105.26054,345.49,307.59,71.2,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.3722,105.26041,337.57,302.41,71,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.36368,105.01125,367,306.57,51,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.35963,105.01456,367,303.96,50.8,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.35802,105.07286,335.56,299.78,54.6,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.34001,105.2403,341.31,305.32,67,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.33945,105.24406,342.05,305,67.3,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.33023,105.23502,334.62,304.95,65.9,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.32735,105.23075,335.13,305.78,65.4,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.32678,105.2345,340.24,304.83,65.7,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.32053,105.25276,334.44,303.31,66.9,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.31698,104.71912,334.19,305.69,37.1,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.3076,104.68555,332.51,304.52,36.7,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.30564,105.25823,340.82,300.04,66.6,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.3022,105.25772,351.19,299.91,66.3,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.30172,104.93941,336.4,297.7,40.9,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.29823,104.9389,348.56,299.24,40.5,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.29591,104.95428,346.14,296.55,41.2,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.28783,105.03136,337.15,306.6,45.8,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.28551,105.02322,345.29,306.42,45,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.27624,105.33786,330.23,304.99,72.7,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.27336,105.33363,334.92,303.82,72.1,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.27299,105.26486,343.29,302.22,65.3,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.26287,104.98468,353.76,299.7,40.3,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.26279,105.26709,334.21,302.24,65,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.26102,104.19675,335.21,304.33,69,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.24114,105.31731,332.48,301.46,68.9,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.22808,104.97953,335.15,302.97,37,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.22768,105.21976,331.14,305.83,58.5,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.22292,105.34506,331.29,303.94,71,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.21135,105.30529,335.15,304.96,66.4,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.18879,104.2752,333.63,299.58,57.7,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.17717,104.56584,355.18,299.35,29.9,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.17658,104.56982,367,299.92,29.5,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.17578,105.28477,354.88,308.01,62.9,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.17304,104.56929,356.57,299.81,29.3,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.17234,105.28427,334.38,305.1,62.7,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.17218,104.23917,340.49,306.02,60.8,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.15653,105.32001,332.38,304.81,65.9,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.15598,105.32374,334.39,304.11,66.3,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.15255,105.32323,347.17,304.23,66.1,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.14966,105.31899,333.76,302.67,65.6,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.14922,105.32293,351.21,304.1,66,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.14911,105.32272,354.45,303.9,66,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.14579,105.32242,339.28,301.73,65.8,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.13195,105.27467,333,303.92,60.3,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.1255,105.22404,333.25,305.21,54.7,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.12143,105.20428,334.39,304.36,52.5,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.11518,105.2225,338.36,307.53,54.2,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.10964,105.11791,330.46,304.31,42.9,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.1095,105.23697,341.48,309.78,55.6,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.10695,105.32425,334.82,302.86,65,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.10408,105.32003,338.09,304.44,64.5,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.10352,105.32375,344.81,304.69,64.9,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.10296,105.32745,342.46,304.4,65.3,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.10253,105.21297,343.07,306.97,52.8,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.10206,105.23969,337.02,301.67,55.7,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.10009,105.32323,342.43,305.91,64.7,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.09991,105.27754,346.16,306.04,59.8,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.09973,105.23169,335.49,305.79,54.8,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.09629,105.23119,355.19,314.08,54.6,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.09573,105.23492,348.79,310.48,55,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.09518,105.23867,337.81,306.82,55.4,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.09462,105.24241,342.32,303.33,55.8,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.09229,105.23442,351.24,307.15,54.9,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.07962,105.04372,340.25,308.02,34.1,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.07731,105.03562,337.67,303.87,33.1,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.07616,105.04321,334.06,305.3,33.9,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.07509,105.23186,342.29,305.11,54.2,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.07499,105.0275,336.45,307.79,32.2,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.07384,105.03511,338.86,304.81,33,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.0662,104.17333,333.35,301.54,65.1,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.04665,105.00386,337.28,302.63,28.8,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.03479,104.23602,348.87,307.3,57.7,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.03418,104.24011,335.85,301.28,57.3,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.03106,105.01322,338.66,304.07,29.4,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.03059,104.23959,331.85,302.49,57.3,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-3.01436,105.03017,341.56,304.09,31,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-2.99955,105.0822,349.49,304.05,36.7,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-2.99778,105.07034,337.06,305.5,35.3,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-2.99722,105.07413,335.29,304.05,35.8,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-2.99439,105.23503,333.63,303.7,53.6,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-2.97595,105.33493,349.37,311.77,64.7,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-2.9754,105.33863,331.5,306.43,65.1,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-2.96287,105.11533,334.15,302.6,40.4,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-2.96258,105.12265,336.34,303.63,41.2,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-2.96176,105.12287,335.21,304.11,41.2,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-2.95854,105.1028,332.7,306.12,39,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
-2.9572,104.94749,335.39,298.5,21.8,2023-10-07,2023-10-07,7,Palembang,-2.9831,104.7527,53.55,110.34,59.98,2023-10-07,29.7,0,3
