country_id,latitude,longitude,bright_ti4,scan,track,tanggal_f,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,Kota,lat_p,lon_p,distance,hs
IDN,-3.25708,104.97681,367,0.42,0.45,2023-10-16,650,1,VIIRS,h,2.0NRT,300.38,8.3,D,Palembang,-2.9831,104.7527,39.2,1
IDN,-3.25706,105.27512,354.93,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,306.17,16.92,D,Palembang,-2.9831,104.7527,65.5,1
IDN,-3.25641,105.27909,367,0.44,0.46,2023-10-16,650,1,VIIRS,h,2.0NRT,304.34,9.03,D,Palembang,-2.9831,104.7527,65.9,1
IDN,-3.25577,105.28307,347.88,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,303.97,9.03,D,Palembang,-2.9831,104.7527,66.2,1
IDN,-3.25466,105.01935,338.89,0.43,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,301.74,3.85,D,Palembang,-2.9831,104.7527,42.2,1
IDN,-3.25379,104.20485,330.48,0.57,0.43,2023-10-16,650,1,VIIRS,l,2.0NRT,303.66,5.66,D,Palembang,-2.9831,104.7527,67.9,1
IDN,-3.25375,105.24609,335.79,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,303.95,5.43,D,Palembang,-2.9831,104.7527,62.5,1
IDN,-3.25369,105.27452,352.05,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,306.25,12.81,D,Palembang,-2.9831,104.7527,65.3,1
IDN,-3.25308,105.2785,353.36,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,306.92,7.82,D,Palembang,-2.9831,104.7527,65.6,1
IDN,-3.25306,105.24611,336.05,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,303.91,3.74,D,Palembang,-2.9831,104.7527,62.4,1
IDN,-3.25293,104.94903,331.84,0.42,0.45,2023-10-16,650,1,VIIRS,n,2.0NRT,299.75,1.48,D,Palembang,-2.9831,104.7527,37,1
IDN,-3.2528,105.27448,336.07,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,305.7,16.92,D,Palembang,-2.9831,104.7527,65.2,1
IDN,-3.25246,105.28247,346.21,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,305.66,7.82,D,Palembang,-2.9831,104.7527,66,1
IDN,-3.25215,105.27844,353.36,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,306.52,9.03,D,Palembang,-2.9831,104.7527,65.6,1
IDN,-3.25151,105.28241,345.18,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,305.08,9.03,D,Palembang,-2.9831,104.7527,65.9,1
IDN,-3.24676,105.09684,337.08,0.43,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,301.88,4.62,D,Palembang,-2.9831,104.7527,48.1,1
IDN,-3.2438,105.33837,333.95,0.45,0.47,2023-10-16,650,1,VIIRS,l,2.0NRT,305.4,3.94,D,Palembang,-2.9831,104.7527,71.2,1
IDN,-3.24256,105.09619,335.01,0.43,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,301.03,4.62,D,Palembang,-2.9831,104.7527,47.8,1
IDN,-3.24242,105.33819,334,0.45,0.47,2023-10-16,650,1,VIIRS,l,2.0NRT,304.93,4.14,D,Palembang,-2.9831,104.7527,71.1,1
IDN,-3.23623,104.9736,330.95,0.42,0.45,2023-10-16,650,1,VIIRS,n,2.0NRT,300.7,3.11,D,Palembang,-2.9831,104.7527,37.2,1
IDN,-3.23293,104.83462,344.27,0.41,0.45,2023-10-16,650,1,VIIRS,n,2.0NRT,301.52,4.93,D,Palembang,-2.9831,104.7527,29.1,1
IDN,-3.23232,105.10648,347.39,0.43,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,303.75,7.45,D,Palembang,-2.9831,104.7527,48,1
IDN,-3.23145,104.97675,334.02,0.42,0.45,2023-10-16,650,1,VIIRS,n,2.0NRT,302.13,4.23,D,Palembang,-2.9831,104.7527,37.1,1
IDN,-3.22692,105.27844,338.44,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,304.44,3.84,D,Palembang,-2.9831,104.7527,64.4,1
IDN,-3.22629,105.28245,336.36,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,302.5,2.98,D,Palembang,-2.9831,104.7527,64.7,1
IDN,-3.2158,104.8358,348.02,0.41,0.45,2023-10-16,650,1,VIIRS,n,2.0NRT,302.64,8.04,D,Palembang,-2.9831,104.7527,27.3,1
IDN,-3.21352,104.83453,337.71,0.41,0.45,2023-10-16,650,1,VIIRS,n,2.0NRT,301.97,3.08,D,Palembang,-2.9831,104.7527,27.1,1
IDN,-3.19658,104.54077,335.98,0.4,0.44,2023-10-16,650,1,VIIRS,n,2.0NRT,301.06,5.29,D,Palembang,-2.9831,104.7527,33.3,1
IDN,-3.19617,105.22501,339.41,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,302.71,7.57,D,Palembang,-2.9831,104.7527,57.5,1
IDN,-3.19601,104.54433,341.09,0.4,0.44,2023-10-16,650,1,VIIRS,n,2.0NRT,300.29,5.47,D,Palembang,-2.9831,104.7527,33,1
IDN,-3.19386,104.77076,342.62,0.41,0.45,2023-10-16,650,1,VIIRS,n,2.0NRT,303,8.09,D,Palembang,-2.9831,104.7527,23.4,1
IDN,-3.19354,104.66567,354.65,0.4,0.45,2023-10-16,650,1,VIIRS,n,2.0NRT,308.78,22.72,D,Palembang,-2.9831,104.7527,25.2,1
IDN,-3.19296,104.66931,342.05,0.4,0.45,2023-10-16,650,1,VIIRS,n,2.0NRT,302.65,6.81,D,Palembang,-2.9831,104.7527,25,1
IDN,-3.19196,104.54372,337.34,0.4,0.44,2023-10-16,650,1,VIIRS,n,2.0NRT,303.94,3.26,D,Palembang,-2.9831,104.7527,32.8,1
IDN,-3.18945,104.66504,347.54,0.4,0.45,2023-10-16,650,1,VIIRS,n,2.0NRT,302.67,13.18,D,Palembang,-2.9831,104.7527,24.8,1
IDN,-3.18144,104.74244,338.65,0.41,0.45,2023-10-16,650,1,VIIRS,n,2.0NRT,305.63,4.18,D,Palembang,-2.9831,104.7527,22,1
IDN,-3.18086,104.74613,343.16,0.41,0.45,2023-10-16,650,1,VIIRS,n,2.0NRT,306.3,4.18,D,Palembang,-2.9831,104.7527,21.9,1
IDN,-3.17891,104.65225,341.86,0.4,0.45,2023-10-16,650,1,VIIRS,n,2.0NRT,301.79,4.12,D,Palembang,-2.9831,104.7527,24.4,1
IDN,-3.17482,104.65164,331.68,0.4,0.45,2023-10-16,650,1,VIIRS,n,2.0NRT,301.36,3.54,D,Palembang,-2.9831,104.7527,24,1
IDN,-3.16983,105.33508,343.18,0.45,0.47,2023-10-16,650,1,VIIRS,n,2.0NRT,302.94,4.69,D,Palembang,-2.9831,104.7527,68,1
IDN,-3.16748,105.32239,355.92,0.45,0.47,2023-10-16,650,1,VIIRS,n,2.0NRT,305.39,18.51,D,Palembang,-2.9831,104.7527,66.5,1
IDN,-3.16555,105.33442,353.89,0.45,0.47,2023-10-16,650,1,VIIRS,n,2.0NRT,303.26,7.51,D,Palembang,-2.9831,104.7527,67.7,1
IDN,-3.16192,105.32976,346.28,0.45,0.47,2023-10-16,650,1,VIIRS,n,2.0NRT,302.56,7.51,D,Palembang,-2.9831,104.7527,67.1,1
IDN,-3.15958,105.31707,340.15,0.45,0.47,2023-10-16,650,1,VIIRS,n,2.0NRT,302.06,6.26,D,Palembang,-2.9831,104.7527,65.7,1
IDN,-3.15893,105.32108,367,0.45,0.47,2023-10-16,650,1,VIIRS,h,2.0NRT,305,8.68,D,Palembang,-2.9831,104.7527,66.1,1
IDN,-3.15505,105.34515,347.84,0.45,0.47,2023-10-16,650,1,VIIRS,n,2.0NRT,306.25,13.65,D,Palembang,-2.9831,104.7527,68.5,1
IDN,-3.15466,105.32043,347.83,0.45,0.47,2023-10-16,650,1,VIIRS,n,2.0NRT,306.62,8.68,D,Palembang,-2.9831,104.7527,65.9,1
IDN,-3.15401,105.32444,333.67,0.45,0.47,2023-10-16,650,1,VIIRS,n,2.0NRT,303.66,8.68,D,Palembang,-2.9831,104.7527,66.3,1
IDN,-3.14967,104.94395,340.58,0.42,0.45,2023-10-16,650,1,VIIRS,n,2.0NRT,301.74,8.82,D,Palembang,-2.9831,104.7527,28.1,1
IDN,-3.14907,104.94774,341.87,0.42,0.45,2023-10-16,650,1,VIIRS,n,2.0NRT,302.12,8.82,D,Palembang,-2.9831,104.7527,28.4,1
IDN,-3.14717,105.06889,331.14,0.43,0.46,2023-10-16,650,1,VIIRS,l,2.0NRT,301.87,1.22,D,Palembang,-2.9831,104.7527,39.6,1
IDN,-3.14675,105.31512,333.17,0.45,0.47,2023-10-16,650,1,VIIRS,n,2.0NRT,301.28,1.75,D,Palembang,-2.9831,104.7527,65.1,1
IDN,-3.14334,105.20418,334.61,0.44,0.46,2023-10-16,650,1,VIIRS,l,2.0NRT,306.73,2.52,D,Palembang,-2.9831,104.7527,53.2,1
IDN,-3.13959,105.35928,337.19,0.45,0.47,2023-10-16,650,1,VIIRS,n,2.0NRT,302.98,7.76,D,Palembang,-2.9831,104.7527,69.6,1
IDN,-3.13883,105.31757,340.93,0.45,0.47,2023-10-16,650,1,VIIRS,n,2.0NRT,304.22,7.08,D,Palembang,-2.9831,104.7527,65.1,1
IDN,-3.13821,105.32158,333.39,0.45,0.47,2023-10-16,650,1,VIIRS,n,2.0NRT,301.4,7.08,D,Palembang,-2.9831,104.7527,65.5,1
IDN,-3.13755,105.31782,342.39,0.45,0.47,2023-10-16,650,1,VIIRS,n,2.0NRT,303.95,14.87,D,Palembang,-2.9831,104.7527,65.1,1
IDN,-3.13566,105.11478,337.25,0.43,0.46,2023-10-16,650,1,VIIRS,l,2.0NRT,308.83,8.09,D,Palembang,-2.9831,104.7527,43.6,1
IDN,-3.13505,105.11868,333.37,0.43,0.46,2023-10-16,650,1,VIIRS,l,2.0NRT,308.3,8.09,D,Palembang,-2.9831,104.7527,44,1
IDN,-3.13465,105.36266,342.96,0.45,0.47,2023-10-16,650,1,VIIRS,n,2.0NRT,304.41,6.36,D,Palembang,-2.9831,104.7527,69.8,1
IDN,-3.13399,105.36668,335.44,0.45,0.47,2023-10-16,650,1,VIIRS,l,2.0NRT,306.11,9.57,D,Palembang,-2.9831,104.7527,70.3,1
IDN,-3.13167,105.35394,331.29,0.45,0.47,2023-10-16,650,1,VIIRS,l,2.0NRT,303.4,2.12,D,Palembang,-2.9831,104.7527,68.8,1
IDN,-3.13144,105.11414,352.43,0.43,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,309.53,8.09,D,Palembang,-2.9831,104.7527,43.4,1
IDN,-3.13083,105.11802,343.34,0.43,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,307.01,8.09,D,Palembang,-2.9831,104.7527,43.8,1
IDN,-3.12893,105.35312,355.73,0.45,0.47,2023-10-16,650,1,VIIRS,n,2.0NRT,304.07,15.16,D,Palembang,-2.9831,104.7527,68.7,1
IDN,-3.12738,105.35329,349.75,0.45,0.47,2023-10-16,650,1,VIIRS,n,2.0NRT,303.76,7.89,D,Palembang,-2.9831,104.7527,68.6,1
IDN,-3.12718,104.5586,347.71,0.4,0.44,2023-10-16,650,1,VIIRS,n,2.0NRT,301.87,8.89,D,Palembang,-2.9831,104.7527,26.8,1
IDN,-3.12609,105.28692,339.59,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,305.58,27.83,D,Palembang,-2.9831,104.7527,61.5,1
IDN,-3.12527,105.34843,331.11,0.45,0.47,2023-10-16,650,1,VIIRS,l,2.0NRT,303.01,5.87,D,Palembang,-2.9831,104.7527,68.1,1
IDN,-3.12375,105.3486,334.68,0.45,0.47,2023-10-16,650,1,VIIRS,n,2.0NRT,303.9,7.89,D,Palembang,-2.9831,104.7527,68,1
IDN,-3.12307,105.27827,352.23,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,307.05,44.06,D,Palembang,-2.9831,104.7527,60.4,1
IDN,-3.12202,105.22929,337.59,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,305.36,5.6,D,Palembang,-2.9831,104.7527,55.2,1
IDN,-3.12182,105.28626,346.49,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,311.12,27.83,D,Palembang,-2.9831,104.7527,61.3,1
IDN,-3.1212,105.29025,348.72,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,306.36,21.54,D,Palembang,-2.9831,104.7527,61.7,1
IDN,-3.12027,105.02139,346.55,0.43,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,302.86,9.12,D,Palembang,-2.9831,104.7527,33.5,1
IDN,-3.11921,105.33099,342.92,0.45,0.47,2023-10-16,650,1,VIIRS,n,2.0NRT,304.83,12.93,D,Palembang,-2.9831,104.7527,66,1
IDN,-3.1188,105.27763,343.8,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,299.62,7.13,D,Palembang,-2.9831,104.7527,60.3,1
IDN,-3.1186,105.16818,346.41,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,307.17,10.33,D,Palembang,-2.9831,104.7527,48.6,1
IDN,-3.11859,105.33502,350.35,0.45,0.47,2023-10-16,650,1,VIIRS,n,2.0NRT,306.25,12.93,D,Palembang,-2.9831,104.7527,66.4,1
IDN,-3.11839,105.22467,335.77,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,302.96,7.94,D,Palembang,-2.9831,104.7527,54.6,1
IDN,-3.11798,105.1721,367,0.44,0.46,2023-10-16,650,1,VIIRS,h,2.0NRT,306.74,10.33,D,Palembang,-2.9831,104.7527,48.9,1
IDN,-3.11777,105.22863,367,0.44,0.46,2023-10-16,650,1,VIIRS,h,2.0NRT,306,7.94,D,Palembang,-2.9831,104.7527,55,1
IDN,-3.11733,105.34307,346.23,0.45,0.47,2023-10-16,650,1,VIIRS,n,2.0NRT,307.83,8.75,D,Palembang,-2.9831,104.7527,67.3,1
IDN,-3.11715,105.23259,340.07,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,304.92,6.83,D,Palembang,-2.9831,104.7527,55.4,1
IDN,-3.1167,105.3471,342.89,0.45,0.47,2023-10-16,650,1,VIIRS,n,2.0NRT,304.74,10.16,D,Palembang,-2.9831,104.7527,67.7,1
IDN,-3.11579,105.269,341.41,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,302.75,6.84,D,Palembang,-2.9831,104.7527,59.2,1
IDN,-3.11516,105.27297,341.26,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,300.25,7.13,D,Palembang,-2.9831,104.7527,59.6,1
IDN,-3.11493,105.33035,355.67,0.45,0.47,2023-10-16,650,1,VIIRS,n,2.0NRT,306.02,12.93,D,Palembang,-2.9831,104.7527,65.8,1
IDN,-3.11454,105.27696,342.05,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,301.81,7.13,D,Palembang,-2.9831,104.7527,60.1,1
IDN,-3.11436,105.16753,343.75,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,304.93,10.33,D,Palembang,-2.9831,104.7527,48.3,1
IDN,-3.1143,105.33437,337.24,0.45,0.47,2023-10-16,650,1,VIIRS,n,2.0NRT,302.55,12.93,D,Palembang,-2.9831,104.7527,66.3,1
IDN,-3.11391,105.28096,347.26,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,303.81,8.73,D,Palembang,-2.9831,104.7527,60.5,1
IDN,-3.11374,105.17146,331.39,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,303.29,10.33,D,Palembang,-2.9831,104.7527,48.7,1
IDN,-3.11367,105.33838,337.37,0.45,0.47,2023-10-16,650,1,VIIRS,n,2.0NRT,303.95,8.75,D,Palembang,-2.9831,104.7527,66.7,1
IDN,-3.11363,105.03607,337.51,0.43,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,302.8,5.08,D,Palembang,-2.9831,104.7527,34.6,1
IDN,-3.11363,105.19966,347.69,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,303.28,4.6,D,Palembang,-2.9831,104.7527,51.7,1
IDN,-3.11304,105.34241,347.6,0.45,0.47,2023-10-16,650,1,VIIRS,n,2.0NRT,304.78,8.75,D,Palembang,-2.9831,104.7527,67.1,1
IDN,-3.11301,105.20361,338.14,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,303.32,4.6,D,Palembang,-2.9831,104.7527,52.1,1
IDN,-3.11152,105.26833,341.94,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,301.03,12.15,D,Palembang,-2.9831,104.7527,59.1,1
IDN,-3.11065,105.32968,352.37,0.45,0.47,2023-10-16,650,1,VIIRS,n,2.0NRT,303.19,10.01,D,Palembang,-2.9831,104.7527,65.7,1
IDN,-3.11005,105.03157,337.98,0.43,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,301.43,5.08,D,Palembang,-2.9831,104.7527,34,1
IDN,-3.10902,105.28429,354.14,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,306.81,25.83,D,Palembang,-2.9831,104.7527,60.7,1
IDN,-3.10876,105.20296,334.75,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,297.33,4.6,D,Palembang,-2.9831,104.7527,51.9,1
IDN,-3.10859,104.93374,332.24,0.42,0.45,2023-10-16,650,1,VIIRS,l,2.0NRT,303.25,2.71,D,Palembang,-2.9831,104.7527,24.4,1
IDN,-3.10839,105.28829,345.53,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,302.46,11.37,D,Palembang,-2.9831,104.7527,61.1,1
IDN,-3.10776,105.29228,342.02,0.45,0.47,2023-10-16,650,1,VIIRS,n,2.0NRT,301.17,11.37,D,Palembang,-2.9831,104.7527,61.5,1
IDN,-3.10726,105.26768,355.38,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,302.88,12.15,D,Palembang,-2.9831,104.7527,58.9,1
IDN,-3.10714,105.15837,338.26,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,302.52,3.95,D,Palembang,-2.9831,104.7527,47.1,1
IDN,-3.10713,105.29628,337.75,0.45,0.47,2023-10-16,650,1,VIIRS,n,2.0NRT,300.28,6.32,D,Palembang,-2.9831,104.7527,62,1
IDN,-3.10676,105.24317,342.12,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,306.54,9.08,D,Palembang,-2.9831,104.7527,56.2,1
IDN,-3.10663,105.27167,343.21,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,300.11,31.42,D,Palembang,-2.9831,104.7527,59.3,1
IDN,-3.1065,105.30028,343.38,0.45,0.47,2023-10-16,650,1,VIIRS,n,2.0NRT,301.63,6.32,D,Palembang,-2.9831,104.7527,62.4,1
IDN,-3.10613,105.24715,349.11,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,305.54,13.51,D,Palembang,-2.9831,104.7527,56.6,1
IDN,-3.106,105.27566,342.17,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,309.98,31.42,D,Palembang,-2.9831,104.7527,59.7,1
IDN,-3.10587,105.30428,343.54,0.45,0.47,2023-10-16,650,1,VIIRS,n,2.0NRT,301.82,12.57,D,Palembang,-2.9831,104.7527,62.8,1
IDN,-3.10537,105.27965,348.66,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,303.22,25.83,D,Palembang,-2.9831,104.7527,60.1,1
IDN,-3.10489,105.11801,343.79,0.43,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,307.9,7.45,D,Palembang,-2.9831,104.7527,42.8,1
IDN,-3.10475,105.28364,347.51,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,299.6,25.83,D,Palembang,-2.9831,104.7527,60.5,1
IDN,-3.10381,104.9369,336.35,0.42,0.45,2023-10-16,650,1,VIIRS,l,2.0NRT,306.78,5.36,D,Palembang,-2.9831,104.7527,24.4,1
IDN,-3.10349,105.29163,344.43,0.45,0.47,2023-10-16,650,1,VIIRS,n,2.0NRT,299.09,11.37,D,Palembang,-2.9831,104.7527,61.4,1
IDN,-3.10327,105.07404,347.86,0.43,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,302.67,5.61,D,Palembang,-2.9831,104.7527,38.1,1
IDN,-3.1032,104.94068,338.71,0.42,0.45,2023-10-16,650,1,VIIRS,n,2.0NRT,304.72,5.36,D,Palembang,-2.9831,104.7527,24.8,1
IDN,-3.1025,105.24252,352.58,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,304.01,9.08,D,Palembang,-2.9831,104.7527,56,1
IDN,-3.10223,105.29962,345.22,0.45,0.47,2023-10-16,650,1,VIIRS,n,2.0NRT,300.15,6.32,D,Palembang,-2.9831,104.7527,62.2,1
IDN,-3.10188,105.24649,352.52,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,302.79,13.51,D,Palembang,-2.9831,104.7527,56.4,1
IDN,-3.10179,105.1375,333.96,0.43,0.46,2023-10-16,650,1,VIIRS,l,2.0NRT,304.45,5.89,D,Palembang,-2.9831,104.7527,44.7,1
IDN,-3.10067,105.11738,353.51,0.43,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,305.29,16.32,D,Palembang,-2.9831,104.7527,42.6,1
IDN,-3.09769,104.5872,344.96,0.4,0.44,2023-10-16,650,1,VIIRS,n,2.0NRT,297.47,5.82,D,Palembang,-2.9831,104.7527,22.3,1
IDN,-3.09713,104.59081,337.6,0.4,0.44,2023-10-16,650,1,VIIRS,n,2.0NRT,299.09,5.82,D,Palembang,-2.9831,104.7527,22,1
IDN,-3.09707,105.11284,336.22,0.43,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,305.34,9.75,D,Palembang,-2.9831,104.7527,42,1
IDN,-3.09475,104.57938,354.06,0.4,0.44,2023-10-16,650,1,VIIRS,n,2.0NRT,304.57,17.03,D,Palembang,-2.9831,104.7527,22.9,1
IDN,-3.09443,105.15645,339.06,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,299.39,5.59,D,Palembang,-2.9831,104.7527,46.5,1
IDN,-3.09431,105.2943,345.52,0.45,0.47,2023-10-16,650,1,VIIRS,n,2.0NRT,303.64,27.89,D,Palembang,-2.9831,104.7527,61.4,1
IDN,-3.09419,104.58298,356.23,0.4,0.44,2023-10-16,650,1,VIIRS,n,2.0NRT,304.14,17.03,D,Palembang,-2.9831,104.7527,22.5,1
IDN,-3.09414,105.21285,350.86,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,299.94,13.74,D,Palembang,-2.9831,104.7527,52.6,1
IDN,-3.09398,104.53149,337.21,0.4,0.44,2023-10-16,650,1,VIIRS,n,2.0NRT,299.17,3.4,D,Palembang,-2.9831,104.7527,27.5,1
IDN,-3.09368,105.29831,343.91,0.45,0.47,2023-10-16,650,1,VIIRS,n,2.0NRT,303.89,27.89,D,Palembang,-2.9831,104.7527,61.9,1
IDN,-3.09362,104.58658,367,0.4,0.44,2023-10-16,650,1,VIIRS,h,2.0NRT,303.8,18.02,D,Palembang,-2.9831,104.7527,22.1,1
IDN,-3.09347,105.10831,344.29,0.43,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,304.61,12.06,D,Palembang,-2.9831,104.7527,41.4,1
IDN,-3.09305,104.59018,350.19,0.4,0.44,2023-10-16,650,1,VIIRS,n,2.0NRT,301.8,18.02,D,Palembang,-2.9831,104.7527,21.8,1
IDN,-3.09305,105.30231,343.75,0.45,0.47,2023-10-16,650,1,VIIRS,n,2.0NRT,303.97,15.75,D,Palembang,-2.9831,104.7527,62.3,1
IDN,-3.09236,105.08826,343.7,0.43,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,306.76,6.36,D,Palembang,-2.9831,104.7527,39.2,1
IDN,-3.09182,104.57156,340.43,0.4,0.44,2023-10-16,650,1,VIIRS,n,2.0NRT,298.16,7.91,D,Palembang,-2.9831,104.7527,23.5,1
IDN,-3.09162,105.22868,337.01,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,303.22,17.48,D,Palembang,-2.9831,104.7527,54.3,1
IDN,-3.09125,104.57516,342.63,0.4,0.44,2023-10-16,650,1,VIIRS,n,2.0NRT,299.58,7.91,D,Palembang,-2.9831,104.7527,23.1,1
IDN,-3.09112,105.09602,346.45,0.43,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,304.66,11.51,D,Palembang,-2.9831,104.7527,40,1
IDN,-3.09099,105.23263,354.79,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,306.63,17.48,D,Palembang,-2.9831,104.7527,54.7,1
IDN,-3.09052,105.20824,354.72,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,302.32,18.84,D,Palembang,-2.9831,104.7527,52,1
IDN,-3.09036,105.23658,355.07,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,308.89,22.67,D,Palembang,-2.9831,104.7527,55.1,1
IDN,-3.0902,105.1558,337.9,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,299.01,5.59,D,Palembang,-2.9831,104.7527,46.3,1
IDN,-3.09011,104.58234,332.42,0.4,0.44,2023-10-16,650,1,VIIRS,n,2.0NRT,303.13,17.03,D,Palembang,-2.9831,104.7527,22.3,1
IDN,-3.09004,105.29365,367,0.45,0.47,2023-10-16,650,1,VIIRS,h,2.0NRT,305.53,24.27,D,Palembang,-2.9831,104.7527,61.3,1
IDN,-3.08973,105.24055,345.97,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,304.3,22.67,D,Palembang,-2.9831,104.7527,55.5,1
IDN,-3.08954,104.58595,351.68,0.4,0.44,2023-10-16,650,1,VIIRS,n,2.0NRT,304.67,18.02,D,Palembang,-2.9831,104.7527,22,1
IDN,-3.08898,104.58955,355.33,0.4,0.44,2023-10-16,650,1,VIIRS,n,2.0NRT,300.35,18.02,D,Palembang,-2.9831,104.7527,21.6,1
IDN,-3.08753,105.09149,356.18,0.43,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,311.32,17.74,D,Palembang,-2.9831,104.7527,39.4,1
IDN,-3.08737,105.22802,367,0.44,0.46,2023-10-16,650,1,VIIRS,h,2.0NRT,309.96,17.48,D,Palembang,-2.9831,104.7527,54.1,1
IDN,-3.08718,104.57452,346.77,0.4,0.44,2023-10-16,650,1,VIIRS,n,2.0NRT,301.77,8.77,D,Palembang,-2.9831,104.7527,22.9,1
IDN,-3.0869,105.09537,347.22,0.43,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,306.42,17.74,D,Palembang,-2.9831,104.7527,39.8,1
IDN,-3.08674,105.23197,354.3,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,314.56,17.48,D,Palembang,-2.9831,104.7527,54.5,1
IDN,-3.08661,104.57812,337.27,0.4,0.44,2023-10-16,650,1,VIIRS,n,2.0NRT,300.23,6.03,D,Palembang,-2.9831,104.7527,22.5,1
IDN,-3.08611,105.23594,352.36,0.44,0.46,2023-10-16,650,1,VIIRS,n,2.0NRT,310.03,22.67,D,Palembang,-2.9831,104.7527,54.9,1
IDN,-3.08581,105.07535,336.6,0.43,0.46,2023-10-16,650,1,VIIRS,l,2.0NRT,307.01,7.28,D,Palembang,-2.9831,104.7527,37.6,1
IDN,-3.08548,105.02396,337.87,0.43,0.46,2023-10-16,650,1,VIIRS,l,2.0NRT,308.54,5.22,D,Palembang,-2.9831,104.7527,32.2,1
