latitude,longitude,bright_ti4,Tanggal,tgl,kota,lat_pol,lon_pol,PM2_5,ISPU_PM_2_5,PM10,geo,jarak,hs,,,,,,,,,,,,
-2.99235,105.58415,352.69,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.99235105.58415,92.43727806,1,,,,,,,,,,,,
-2.98844,105.59012,314.08,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.98844105.59012,93.09733623,1,,,,,,,,,,,,
-2.98758,105.58495,350.75,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.98758105.58495,92.52208013,1,,,,,,,,,,,,
-2.98671,105.57979,308.51,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.98671105.57979,91.94802239,1,,,,,,,,,,,,
-2.98322,105.58737,307.53,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.98322105.58737,92.78996771,1,,,,,,,,,,,,
-2.9828,105.58575,319.68,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.98280105.58575,92.60989546,1,,,,,,,,,,,,
-2.98239,105.58218,317.88,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.98239105.58218,92.21306433,1,,,,,,,,,,,,
-2.88755,103.9175,303.29,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.88755103.91750,93.45205151,1,,,,,,,,,,,,
-2.85567,103.89151,312.5,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.85567103.89151,96.77496257,1,,,,,,,,,,,,
-2.84594,102.96416,303.22,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.84594102.96416,199.4210626,1,,,,,,,,,,,,
-2.84526,102.96023,304.33,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.84526102.96023,199.8625026,1,,,,,,,,,,,,
-2.84488,102.92364,295.05,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.84488102.92364,203.9220164,1,,,,,,,,,,,,
-2.84459,102.95628,299,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.84459102.95628,200.3060831,1,,,,,,,,,,,,
-2.84432,102.96442,313.06,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.84432102.96442,199.406087,1,,,,,,,,,,,,
-2.8442,102.91968,297.22,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.84420102.91968,204.3667373,1,,,,,,,,,,,,
-2.84368,102.96048,306.03,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.84368102.96048,199.8483285,1,,,,,,,,,,,,
-2.84354,102.92377,295.66,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.84354102.92377,203.9188829,1,,,,,,,,,,,,
-2.84352,102.9157,299.39,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.84352102.91570,204.8136842,1,,,,,,,,,,,,
-2.84289,102.9198,299.05,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.84289102.91980,204.3644887,1,,,,,,,,,,,,
-2.84284,102.91173,311.76,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.84284102.91173,205.2595313,1,,,,,,,,,,,,
-2.84224,102.91582,306.17,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.84224102.91582,204.8112104,1,,,,,,,,,,,,
-2.84216,102.90775,327.93,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.84216102.90775,205.7064956,1,,,,,,,,,,,,
-2.84159,102.91183,316.65,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.84159102.91183,205.2590479,1,,,,,,,,,,,,
-2.84147,102.90375,300.74,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.84147102.90375,206.1557705,1,,,,,,,,,,,,
-2.84093,102.90783,340.08,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.84093102.90783,205.7080866,1,,,,,,,,,,,,
-2.84028,102.90383,310.65,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.84028102.90383,206.1570472,1,,,,,,,,,,,,
-2.83991,102.97329,305.96,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.83991102.97329,198.4615808,1,,,,,,,,,,,,
-2.83926,102.96936,313.57,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.83926102.96936,198.9029063,1,,,,,,,,,,,,
-2.83915,102.92461,301.12,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.83915102.92461,203.8634796,1,,,,,,,,,,,,
-2.83847,102.92063,296.3,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.83847102.92063,204.3105475,1,,,,,,,,,,,,
-2.83781,102.92477,299.61,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.83781102.92477,203.8574881,1,,,,,,,,,,,,
-2.83779,102.91667,303.01,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.83779102.91667,204.7554069,1,,,,,,,,,,,,
-2.8371,102.9127,302.4,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.83710102.91270,205.2014708,1,,,,,,,,,,,,
-2.83642,102.90871,330.13,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.83642102.90871,205.6496717,1,,,,,,,,,,,,
-2.83574,102.90472,304.02,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.83574102.90472,206.0978806,1,,,,,,,,,,,,
-2.8355,102.98218,301.15,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.83550102.98218,197.5164614,1,,,,,,,,,,,,
-2.83519,102.90882,305.15,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.83519102.90882,205.6483625,1,,,,,,,,,,,,
-2.76407,103.19929,308.91,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.76407103.19929,174.3986534,1,,,,,,,,,,,,
-2.76344,103.19543,340.49,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.76344103.19543,174.8333722,1,,,,,,,,,,,,
-2.71786,103.26917,299.95,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.71786103.26917,167.5300079,1,,,,,,,,,,,,
-2.67349,103.07526,306.94,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.67349103.07526,189.6217778,1,,,,,,,,,,,,
-2.65832,103.17411,301.06,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.65832103.17411,179.1526119,1,,,,,,,,,,,,
-2.65769,103.17026,311.69,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.65769103.17026,179.5859977,1,,,,,,,,,,,,
-2.65266,103.17505,313.62,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.65266103.17505,179.1772097,1,,,,,,,,,,,,
-2.65203,103.17123,310.8,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.65203103.17123,179.607266,1,,,,,,,,,,,,
-2.65069,103.68025,303.11,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.65069103.68025,124.7778629,1,,,,,,,,,,,,
-2.64733,103.03541,300.85,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.64733103.03541,194.5147467,1,,,,,,,,,,,,
-2.64582,103.68148,308.9,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.64582103.68148,124.8072706,1,,,,,,,,,,,,
-2.64335,103.03592,309.98,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.64335103.03592,194.5439038,1,,,,,,,,,,,,
-2.64268,103.03199,299.28,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.64268103.03199,194.9869997,1,,,,,,,,,,,,
-2.64162,103.03639,301.66,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.64162103.03639,194.5298074,1,,,,,,,,,,,,
-2.63343,103.05798,303.55,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.63343103.05798,192.3561432,1,,,,,,,,,,,,
-2.6206,103.01564,311.94,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.62060103.01564,197.2543722,1,,,,,,,,,,,,
-2.61995,103.01168,302.8,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.61995103.01168,197.700144,1,,,,,,,,,,,,
-2.61277,102.96809,295.56,16,16,Palembang,-2.9831,104.7527,73.24,124.04,76.24,-2.61277102.96809,202.6077068,1,,,,,,,,,,,,
-4.6657,103.75678,334.05,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.66570103.75678,216.4590171,1,,,,,,,,,,,,
-4.62658,104.03842,330.99,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.62658104.03842,198.2972522,1,,,,,,,,,,,,
-4.62587,104.02062,340.44,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.62587104.02062,199.0248555,1,,,,,,,,,,,,
-4.60116,104.229,339.03,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.60116104.2290,188.1419358,1,,,,,,,,,,,,
-4.5975,104.25314,338.46,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.59750104.25314,186.9437977,1,,,,,,,,,,,,
-4.59472,104.2492,333.63,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.59472104.24920,186.7808542,1,,,,,,,,,,,,
-4.59419,104.25266,334.78,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.59419104.25266,186.6101951,1,,,,,,,,,,,,
-4.59227,104.2206,336.79,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.59227104.22060,187.4993879,1,,,,,,,,,,,,
-4.59175,104.22405,350.58,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.59175104.22405,187.3243493,1,,,,,,,,,,,,
-4.59123,104.22751,339.38,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.59123104.22751,187.1496029,1,,,,,,,,,,,,
-4.58984,104.25906,343.82,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.58984104.25906,185.9402003,1,,,,,,,,,,,,
-4.58844,104.22356,344.9,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.58844104.22356,186.9939449,1,,,,,,,,,,,,
-4.58751,103.80214,340.62,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.58751103.80214,206.4549305,1,,,,,,,,,,,,
-4.56302,104.27974,332.8,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.56302104.27974,182.4339607,1,,,,,,,,,,,,
-4.54194,104.26246,334.54,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.54194104.26246,180.7719975,1,,,,,,,,,,,,
-4.53864,104.26196,338.47,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.53864104.26196,180.4408667,1,,,,,,,,,,,,
-4.51476,104.24072,333.42,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.51476104.24072,178.6625431,1,,,,,,,,,,,,
-4.51424,104.24418,336.94,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.51424104.24418,178.4860343,1,,,,,,,,,,,,
-4.51093,103.8825,338.38,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.51093103.88250,194.6438731,1,,,,,,,,,,,,
-4.50645,104.06955,340.11,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.50645104.06955,184.7540392,1,,,,,,,,,,,,
-4.48297,104.22493,341.42,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.48297104.22493,175.9106929,1,,,,,,,,,,,,
-4.4452,104.31804,335.07,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.44520104.31804,168.7334023,1,,,,,,,,,,,,
-4.43147,104.07257,335.53,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.43147104.07257,177.0851379,1,,,,,,,,,,,,
-4.3629,104.23442,332.85,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.36290104.23442,163.078531,1,,,,,,,,,,,,
-4.36238,104.23787,348.5,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.36238104.23787,162.8897782,1,,,,,,,,,,,,
-4.35907,104.23737,339.05,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.35907104.23737,162.5667013,1,,,,,,,,,,,,
-4.35803,104.24426,346.59,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.35803104.24426,162.1909451,1,,,,,,,,,,,,
-4.3575,104.24771,343.05,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.35750104.24771,162.0028971,1,,,,,,,,,,,,
-4.35698,104.25116,338.11,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.35698104.25116,161.8165974,1,,,,,,,,,,,,
-4.35646,104.25461,354.79,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.35646104.25461,161.631012,1,,,,,,,,,,,,
-4.35594,104.25805,341.62,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.35594104.25805,161.4465216,1,,,,,,,,,,,,
-4.35524,104.24032,342.54,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.35524104.24032,162.0550236,1,,,,,,,,,,,,
-4.35315,104.25411,331.68,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.35315104.25411,161.3062567,1,,,,,,,,,,,,
-4.35263,104.25756,330.82,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.35263104.25756,161.1210135,1,,,,,,,,,,,,
-4.34461,104.22108,343.77,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.34461104.22108,161.7233339,1,,,,,,,,,,,,
-4.33578,104.03265,335.88,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.33578104.03265,169.6235242,1,,,,,,,,,,,,
-4.33416,104.22304,333.85,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.33416104.22304,160.5683423,1,,,,,,,,,,,,
-4.33364,104.22649,348.23,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.33364104.22649,160.374749,1,,,,,,,,,,,,
-4.33312,104.22994,336.78,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.33312104.22994,160.1818593,1,,,,,,,,,,,,
-4.33137,104.2191,352.47,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.33137104.21910,160.4425604,1,,,,,,,,,,,,
-4.33085,104.22255,367,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.33085104.22255,160.2478787,1,,,,,,,,,,,,
-4.33033,104.226,355.32,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.33033104.2260,160.0538984,1,,,,,,,,,,,,
-4.32806,104.21861,331.6,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.32806104.21861,160.1226998,1,,,,,,,,,,,,
-4.32754,104.22205,341.41,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.32754104.22205,159.9280389,1,,,,,,,,,,,,
-4.32702,104.22549,330.02,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.32702104.22549,159.7340755,1,,,,,,,,,,,,
-4.32319,104.22845,334.44,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.32319104.22845,159.2195969,1,,,,,,,,,,,,
-4.32267,104.2319,332.37,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.32267104.23190,159.0262469,1,,,,,,,,,,,,
-4.3204,104.22451,367,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.32040104.22451,159.093449,1,,,,,,,,,,,,
-4.31936,104.23141,342.57,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.31936104.23141,158.7052611,1,,,,,,,,,,,,
-4.31329,104.29395,337.59,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.31329104.29395,155.6696238,1,,,,,,,,,,,,
-4.31066,104.2442,331.97,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.31066104.24420,157.294177,1,,,,,,,,,,,,
-4.31014,104.24766,343.71,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.31014104.24766,157.1028339,1,,,,,,,,,,,,
-4.30858,104.25799,330.9,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.30858104.25799,156.5351405,1,,,,,,,,,,,,
-4.30683,104.24715,345.3,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.30683104.24715,156.7813308,1,,,,,,,,,,,,
-4.30579,104.25404,339.93,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.30579104.25404,156.4012227,1,,,,,,,,,,,,
-4.3056,104.23286,342.9,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.30560104.23286,157.2305047,1,,,,,,,,,,,,
-4.30527,104.2575,335.5,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.30527104.25750,156.211673,1,,,,,,,,,,,,
-4.303,104.2501,341.55,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.3030104.25010,156.2686356,1,,,,,,,,,,,,
-4.30248,104.25355,341.04,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.30248104.25355,156.0783549,1,,,,,,,,,,,,
-4.29969,104.24961,338.73,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.29969104.24961,155.9463709,1,,,,,,,,,,,,
-4.29359,104.24516,333.15,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.29359104.24516,155.4954806,1,,,,,,,,,,,,
-4.23975,104.21841,352.89,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.23975104.21841,151.1057645,1,,,,,,,,,,,,
-4.23923,104.22186,330.65,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.23923104.22186,150.9026874,1,,,,,,,,,,,,
-4.23175,104.24894,345.56,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.23175104.24894,148.9857226,1,,,,,,,,,,,,
-4.17607,104.90723,336.13,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.17607104.90723,133.0295282,1,,,,,,,,,,,,
-4.12784,105.73705,332.96,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.12784105.73705,167.2852734,1,,,,,,,,,,,,
-4.0514,105.70635,331.73,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.05140105.70635,158.6895745,1,,,,,,,,,,,,
-4.04803,105.70585,332.58,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.04803105.70585,158.3753398,1,,,,,,,,,,,,
-4.00895,104.57713,331.36,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-4.00895104.57713,115.1020775,1,,,,,,,,,,,,
-3.9913,105.82913,338.49,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.99130105.82913,163.506763,1,,,,,,,,,,,,
-3.99075,105.83273,352.48,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.99075105.83273,163.7582355,1,,,,,,,,,,,,
-3.98793,105.82862,330.49,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.98793105.82862,163.2115522,1,,,,,,,,,,,,
-3.97178,105.687,339.23,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.97178105.6870,150.7637866,1,,,,,,,,,,,,
-3.96842,105.68649,344.99,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.96842105.68649,150.455623,1,,,,,,,,,,,,
-3.95312,105.85279,342.47,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.95312105.85279,162.6263664,1,,,,,,,,,,,,
-3.9498,105.66119,342.13,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.94980105.66119,147.0278962,1,,,,,,,,,,,,
-3.94974,105.85228,346.5,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.94974105.85228,162.3376056,1,,,,,,,,,,,,
-3.93701,104.53813,335.22,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.93701104.53813,108.1427902,1,,,,,,,,,,,,
-3.92918,104.52287,332.49,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.92918104.52287,107.6879253,1,,,,,,,,,,,,
-3.92639,104.51892,340.48,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.92639104.51892,107.4934674,1,,,,,,,,,,,,
-3.92587,104.52236,333.61,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.92587104.52236,107.3458924,1,,,,,,,,,,,,
-3.92151,104.52876,340.65,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.92151104.52876,106.709676,1,,,,,,,,,,,,
-3.91715,104.60212,345.14,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.91715104.60212,104.6321936,1,,,,,,,,,,,,
-3.91101,105.62249,332.45,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.91101105.62249,140.9583884,1,,,,,,,,,,,,
-3.90967,104.56221,336.83,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.90967104.56221,104.6221417,1,,,,,,,,,,,,
-3.90531,105.8856,337.04,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.90531105.88560,162.0078028,1,,,,,,,,,,,,
-3.90476,105.88921,334.24,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.90476105.88921,162.281526,1,,,,,,,,,,,,
-3.90421,105.89283,336.04,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.90421105.89283,162.5566673,1,,,,,,,,,,,,
-3.90303,105.87787,335.68,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.90303105.87787,161.1821596,1,,,,,,,,,,,,
-3.90193,105.88509,348.42,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.90193105.88509,161.7288851,1,,,,,,,,,,,,
-3.89965,105.87736,348.13,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.89965105.87736,160.9026962,1,,,,,,,,,,,,
-3.89737,105.86964,350.67,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.89737105.86964,160.0781075,1,,,,,,,,,,,,
-3.89522,105.59101,346.24,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.89522105.59101,137.2961339,1,,,,,,,,,,,,
-3.89421,105.24433,348.58,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.89421105.24433,114.6069208,1,,,,,,,,,,,,
-3.89399,105.86911,330.38,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.89399105.86911,159.7967731,1,,,,,,,,,,,,
-3.89187,105.5905,335.72,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.89187105.59050,136.9858261,1,,,,,,,,,,,,
-3.89167,104.52349,334.85,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.89167104.52349,103.6462587,1,,,,,,,,,,,,
-3.89088,105.24383,335.56,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.89088105.24383,114.2568505,1,,,,,,,,,,,,
-3.89062,104.53038,356.18,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.89062104.53038,103.3480387,1,,,,,,,,,,,,
-3.88783,104.52644,343.32,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.88783104.52644,103.1543349,1,,,,,,,,,,,,
-3.88754,105.24332,343.02,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.88754105.24332,113.9054191,1,,,,,,,,,,,,
-3.88564,105.90111,347.24,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.88564105.90111,162.0027093,1,,,,,,,,,,,,
-3.88509,105.90472,333.3,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.88509105.90472,162.2815239,1,,,,,,,,,,,,
-3.88281,105.89698,331.33,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.88281105.89698,161.4485827,1,,,,,,,,,,,,
-3.88155,105.26032,332.79,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.88155105.26032,114.2451487,1,,,,,,,,,,,,
-3.87822,105.25982,351.55,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.87822105.25982,113.8976286,1,,,,,,,,,,,,
-3.86761,105.90578,338.22,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.86761105.90578,161.1953115,1,,,,,,,,,,,,
-3.86706,105.90939,347.47,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.86706105.90939,161.4775667,1,,,,,,,,,,,,
-3.86677,104.57613,342.61,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.86677104.57613,99.66508651,1,,,,,,,,,,,,
-3.86659,104.55495,347.29,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.86659104.55495,100.1355833,1,,,,,,,,,,,,
-3.86607,104.55841,346.7,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.86607104.55841,99.99577054,1,,,,,,,,,,,,
-3.86595,105.91663,337.21,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.86595105.91663,162.0447591,1,,,,,,,,,,,,
-3.86485,104.54413,351.93,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.86485104.54413,100.2190823,1,,,,,,,,,,,,
-3.86478,105.90164,351.61,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.86478105.90164,160.6399117,1,,,,,,,,,,,,
-3.86367,105.90888,339.91,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.86367105.90888,161.2059462,1,,,,,,,,,,,,
-3.86363,104.52985,345.58,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.86363104.52985,100.4671453,1,,,,,,,,,,,,
-3.86346,104.57564,340.39,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.86346104.57564,99.31703711,1,,,,,,,,,,,,
-3.86328,104.55446,348.18,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.86328104.55446,99.79053393,1,,,,,,,,,,,,
-3.86276,104.55791,346.32,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.86276104.55791,99.6504792,1,,,,,,,,,,,,
-3.86154,104.54362,344.52,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.86154104.54362,99.8761999,1,,,,,,,,,,,,
-3.86119,104.56825,333.5,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.86119104.56825,99.23736226,1,,,,,,,,,,,,
-3.85997,104.55397,344.22,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.85997104.55397,99.44566437,1,,,,,,,,,,,,
-3.85874,105.2533,331.66,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.85874105.25330,111.6683499,1,,,,,,,,,,,,
-3.85857,105.897,351.08,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.85857105.8970,159.8138715,1,,,,,,,,,,,,
-3.85509,104.5638,349.52,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.85509104.56380,98.68148565,1,,,,,,,,,,,,
-3.85457,104.56725,353.64,17,17,Palembang,-2.9831,104.7527,52.26,108.72,64.21,-3.85457104.56725,98.54442001,1,,,,,,,,,,,,
